,text,label
8057,ambianc not much better,0
8058,unfortun onli set us for disapppoint our entre,0
8059,food not good,0
8060,server suck wait correct server heimer suck,0
8061,happen next pretti off put,0
8062,bad caus know is famili own realli want like place,0
8063,overpr what are get,0
8064,vomit the bathroom mid lunch,0
8065,kept look the time it soon becom 35 minut yet still food,0
8066,have few place eat under circumst would ever return to thi top list,0
8067,start the tuna sashimi brownish color obvious wa not fresh,0
8068,food below averag,0
8069,sure beat nacho the movi i would expect littl bit come a restaur,0
8070,in ha long bay a bit a flop,0
8071,problem have charg 1199 a sandwich that is bigger a subway sub offer better more amount veget,0
8072,shrimp unwrap i live 12 mile brushfir wa liter ice cold,0
8073,lack flavor seem undercook dri,0
8074,realli impress the place not close,0
8075,would avoid place you stay the mirag,0
8076,refri bean came my meal dri crusti and the food bland,0
8077,spend money time place els,0
8078,ladi the tabl next us found live green caterpillar her salad,0
8079,present the food aw,0
8080,ca not tell how disappoint wa,0
8081,think food have flavor textur both lack,0
8082,appetit instantli gone,0
8083,overal wa not impress would not go back,0
8084,whole experi underwhelm i think ll go ninja sushi next time,0
8085,if had not wast enough my life pour salt wound draw the time took bring the check,0
8086,there no way me plug in in us unless go a convert,0
8087,good case excel valu,1
8088,great the jawbon,1
8089,tie charger convers last than 45 minutesmajor problem,0
8090,mic great,1
8091,have jiggl plug get line right to get decent volum,0
8092,you sever dozen sever hundr contact imagin fun send of one one,0
8093,razr owner you must thi,1
8094,needless say wast money,0
8095,a wast money time,0
8096,the sound qualiti great,1
8097,wa impress go the origin batteri the extend batteri,1
8098,the two seper a mere 5 ft start notic excess static garbl sound the headset,0
8099,good qualiti though,1
8100,design odd the ear clip not veri comfort all,0
8101,highli recommend ani one ha blue tooth phone,1
8102,advis everyon not fool,0
8103,far good,1
8104,work great,1
8105,click place a way make wonder long mechan would last,0
8106,went motorola websit follow direct could not get to pair,0
8107,bought to use my kindl fire absolut love,1
8108,commerci the mislead,0
8109,have yet run new batteri two bar that three day without charg,1
8110,bought for mother she a problem the batteri,0
8111,great pocket pc phone combin,1
8112,have own phone 7 month and say it the best mobil phone have,1
8113,did not think the instruct provid help me,0
8114,peopl couldnt hear talk i to pull the earphon talk the phone,0
8115,not hold charg,0
8116,simpl littl phone use the breakag is unaccept,0
8117,product ideal peopl like whose ear veri sensit,1
8118,is unus a move car freeway speed,0
8119,have two year left contract i hate thi phone,0
8120,car charger well ac charger includ make sure never run of juicehighi recommend,1
8121,need least 3 min get your phone book the time first turn the phonebatteri life short,0
8122,ha kept veri well,1
8123,poor talk time perform,0
8124,case great work fine the 680,1
8125,worthless product,0
8126,ha great camera that 2mp the pic nice clear great pictur qualiti,1
8127,wa not impress thi product,0
8128,nice headset price right,1
8129,onli hear garbag audio,0
8130,excel bluetooth headset,1
8131,ha the featur want,1
8132,in right mind gon na buy batteri,0
8133,argu verizon regard drop call return phone two day,0
8134,case seem well made,1
8135,disappoint batteri,0
8136,not loud enough doe not turn like should,0
8137,good protect doe not make phone bulki,1
8138,usabl keyboard actual turn pda realworld use machin instead just a neat gadget,1
8139,phone pretti sturdi i never ani larg problem it,1
8140,love thing,1
8141,everyth it fine reason the price ie,1
8142,disappoint,0
8143,even drop phone a stream it submerg 15 second it still work great,1
8144,have veri happi the 510 have no complaint ani one regard sound qualiti their end,1
8145,button on off bad,0
8146,essenti can forget microsoft tech support,0
8147,realli recommend facepl sinc look nice eleg cool,1
8148,headphon a great find think are perhap best purchas i have made the last sever year serious,1
8149,buy differ phone not,0
8150,have hold phone a particular angl the parti hear clearli,0
8151,one big drawback mp3 player the button the phone front cover that let paus skip song lock after few second,0
8152,week later i activ suddenli die,0
8153,feel comfort most headset i wear glass that get the way sometim,1
8154,great ipod,1
8155,devic great sever situations1,1
8156,mic not work,0
8157,even my bmw 3 seri fairli quiet have troubl hear the person is say,0
8158,great choic,1
8159,nice dock station home work,1
8160,is beauti phone,1
8161,love product,1
8162,not buy d807 wrongli advertis d807,0
8163,is great littl item,1
8164,love phone is handi ha lot featur,1
8165,purchas and within 2 day wa longer work,0
8166,wear everyday it hold veri well,1
8167,not good bargain,0
8168,well packag arriv time work intend,1
8169,batteri run quickli,0
8170,item work great it broke 6 month use,0
8171,headset easi use everyon love,1
8172,phone work great,1
8173,construct the headset poor,0
8174,product excel work better the verizon one boy it cheaper,1
8175,phone load super,1
8176,a product cost much thi one expect to work far better with greater eas thi thing,0
8177,made sturdi,1
8178,work great,1
8179,ear bud play music one ear,0
8180,dont wast money,0
8181,order them,1
8182,you plan use in car forget it,0
8183,found product be waaay big,0
8184,best have found far have tri 2 bluetooth thi one best qualiti both and the listen well eas use,1
8185,m disappoint my decis,0
8186,integr seamlessli the motorola razr phone,1
8187,buyer bewar could flush money right the toilet,0
8188,definit bargain,1
8189,price veri good with free ship all wa good purchas,1
8190,receiv supposedli new motorola 375 appar wa not match the phone the charger,0
8191,pro good camera nice pictur also cool style like black white more,1
8192,huge design flaw unless m not use correctli i not think is the case,0
8193,love 350 headset jabra350 bluetooth headset great recept veri good the ear piec a comfort fit,1
8194,camera although rate an impress 13 megapixel render imag fall well expect such rel high resolut,0
8195,purcash for car charger it not work,0
8196,sound qualiti both end excel use headset call wife ask wife use headset call 2,1
8197,phone slim light the display beauti,1
8198,a littl geeki i think that sex toast it rock ooz sex right to batteri embed sleek stylish leather case,1
8199,great product fast ship,1
8200,absolut great,1
8201,keyboard a nice compromis a full qwerti the basic cell phone number keypad,1
8202,got phone around end may i m complet unhappi it,0
8203,is comfort the ear,1
8204,ha a winner us,1
8205,setup could not been simpler,1
8206,have tri sever differ earpiec cell phone thi jabra one the first one have found fit my ear comfort,1
8207,could not get strong enough signal,0
8208,iam pleas my purchas,1
8209,bad qualiti,0
8210,get job done,1
8211,great audio,1
8212,basic servic veri bad,0
8213,did not work my cell phone plug am up set the charger,0
8214,have had bluetooth a week i realli like,1
8215,bt headset such disapoin,0
8216,small you not even realiz it is there a of get use it,1
8217,accompani softwar almost brilliant,1
8218,headset work great packag nice avoid damag,1
8219,definitli recommend,1
8220,buyer veri care,0
8221,major the logitech earbud headset fail,0
8222,good stuff the price,1
8223,headset work peachykeen,1
8224,my hous wa get drop coverag upstair no coverag my basement,0
8225,voic recognit tremend,1
8226,a wast,0
8227,sever differ 2 minut call experienc 5 drop it in area had 5 bar,0
8228,wa not happi thi item,0
8229,disappoint,0
8230,phone take forev charg like 2 5 hour liter,0
8231,got phone reccomend a rel m glad i did,1
8232,a wast time,0
8233,recept veri poor,0
8234,item state includ the descript not includ,0
8235,3 month screen went black of sudden,0
8236,wa hope more,0
8237,audio qualiti poor poor,0
8238,had absolut problem thi headset link my 8530 blackberri curv,1
8239,know sound funni to it seem like sketchi technolog would not work wellwel one work great,1
8240,have bought 5 wire headphon sound better these,0
8241,phone veri fast send kind messag web brows significantli faster previou phone have use,1
8242,nice qualiti build unlik cheap s there,1
8243,item fantast work perfectli,1
8244,i love color,1
8245,w810i just superb,1
8246,do whine internet here goesth i use thing the less i like,0
8247,great charger,1
8248,is essenti commun tool doe not commun,0
8249,work like charm work same the one got the phone,1
8250,still maintain monkey not make headphon just obvious not share enough dna copi design to human,0
8251,great valu,1
8252,not work all bougth for l7c it not work,0
8253,look it veri sharp the screen nice clear great graphic,1
8254,not last long,0
8255,one thing hate the mode set button the side,0
8256,excel servic,1
8257,thank for wast money,0
8258,can be audio qualiti poor,0
8259,igo charger tip realli great,1
8260,file browser offer the option one needshandsfre great,1
8261,superb phone a great network,1
8262,connect wife bluetooth motorola hs850 phone it work like charm whether phone in my pocket the case,1
8263,put latest os it v115g it like slow crawl lock everi in a while,0
8264,onli recogn phone it storag devic,0
8265,like loud buzz overrid your convers thi phone for you,0
8266,not buy product,0
8267,have thi bluetoooth headset some time and still not comfort the way fit the ear,0
8268,sound qualiti good function awesom,1
8269,have phone a thorn my side realli abhor it,0
8270,recent problem i could not stay connect more 10 minut be disconnect,0
8271,incred,1
8272,design flaw,0
8273,great phone,1
8274,wast 13 buck,0
8275,when check voic mail night keypad backlight turn a second the first messag then m lost,0
8276,replac die a week,0
8277,ring toneoveral good phone buy,1
8278,late have extrem nice help the phone,1
8279,have problem wit hit drop signal more,0
8280,not impress,0
8281,light weight hardli notic is,1
8282,ll love thin is,1
8283,bad choic,0
8284,pleather case not fit,0
8285,useless phone simpli deaf,0
8286,color even prettier i thought would the graphic incred sharp,1
8287,in i think wa good invest,1
8288,make strang tick nois it end call,0
8289,best electron the avail fm transmitt,1
8290,batteri last a hour,0
8291,great headset impress h500,1
8292,12 mega pixel camera a part a phone reason good7,1
8293,have thi nearli 2 year it work great me,1
8294,good transmit audio,1
8295,are send back,0
8296,did not bother contact compani few dollar product i learn lesson i not bought form onlin anyway,0
8297,you hate earbug avoid phone all mean,0
8298,great price also,1
8299,rang veri decent have abl roam around hous the phone the live room no receptionsound qualiti issu,1
8300,fast servic,1
8301,would highli recommend,1
8302,would recommend,1
8303,also not like button felt like would crack use,0
8304,worst phone ever,0
8305,m still infatu thi phone,1
8306,freez frequently4,0
8307,kind embarrass use of look mostli it is embarrass childlik compani is,0
8308,simpl lightweight great fit,1
8309,in had expect better consum experi motorola,0
8310,is horribl tick sound the background all call i never experienc,0
8311,are certainli comfort function decent,1
8312,usual not like headband thi one veri lightweight not mess my hair,1
8313,m bit disappoint,0
8314,have thi phone over year i tell not great,0
8315,order for soni ericsson w810i i think onli work that i first use,0
8316,batteri complet useless me,0
8317,a big wast time,0
8318,not wast thi one,0
8319,great sound servic,1
8320,realli pleas thi product far,1
8321,one my favorit purchas ever,1
8322,best bluetooth the market,1
8323,authent leather nice shine comfort i recommend thi case,1
8324,wa excit get headset i thought wa realli cute,1
8325,not make same mistak me,0
8326,big disappoint calendar sync,0
8327,phone unus wa not new,0
8328,worst custom servic ever,0
8329,addit ear gel provid no instruct whatsoev,0
8330,defeat purpos a bluetooth headset,0
8331,worth everi penni,1
8332,excel wallet type phone case,1
8333,nice headphon the price they work great,1
8334,internet excrutiatingli slow,0
8335,is comfort wear well is probabl most import aspect use case,1
8336,is fit like glove is strong secur durabl,1
8337,my gosh best phone have ever,1
8338,is attract appear be good qualiti,1
8339,love the featur form factor,1
8340,product a strong rubberpetroleum smell wa unbear a and caus to return,0
8341,poor qualiti servic,0
8342,cabl look thin flimsi is scari,0
8343,great earpiec,1
8344,excel hand free tool,1
8345,great use your home stereo,1
8346,good product incred valu,1
8347,had a month it work flawlessli far,1
8348,work great,1
8349,absolutel junk,0
8350,one not work either,0
8351,batteri life real good,1
8352,return 8 hour later,0
8353,is great item,1
8354,not wast money,0
8355,love headset,1
8356,not will drain player may also potenti fri,0
8357,work perfectli,1
8358,unreli m give,0
8359,gave 5 star of sound qualiti,1
8360,avoid one you,0
8361,revers plug work great,1
8362,wast littl money thi earpiec,0
8363,good phone,1
8364,best all the rotat featur help,1
8365,comfort our whole famili,1
8366,good product good seller,1
8367,love bluetooth,1
8368,first all doe not wear well,0
8369,am impress thi headset plantron,1
8370,got becaus wa small ador,1
8371,great phone,1
8372,would not recommend buy product,0
8373,piec junk,0
8374,poorli contstruct hing,0
8375,item great instal let charg overnit it been work good everi sinc no problem,1
8376,great phone,1
8377,not buy,0
8378,excel phone,1
8379,not purchas phone,0
8380,voic recognit thru handset excel,1
8381,is hand the best phone have ever,1
8382,work great my cat attack phone scratch protect strip instead destroy screen,1
8383,one work wa price right,1
8384,custom servic terribl,0
8385,batteri life still not long enough motorola razor v3i,0
8386,send back,0
8387,i know i made wise decis,1
8388,someon shouldv invent sooner,1
8389,good price,1
8390,everyth work the first tryth devic certainli engin a clever way the construct feel good,1
8391,receiv quickli it work great,1
8392,been work great,1
8393,mani peopl complain found headset microphon veri weak,0
8394,5year old nokia 2160 tracfon hold charg lot better thi,0
8395,do not care the consum one bit,0
8396,is good batteri it got realli fast,1
8397,instruct manual lack,0
8398,also slim enough fit my alarm clock dock station without remov case,1
8399,phone hold charg like did it new,1
8400,batteri unreli well the servic use antena,0
8401,uncomfort the sound qualiti is quit poor compar the phone razr with previou wire headset plug an lg,0
8402,have gotten lot compliment it,1
8403,is definit must if state not allow cell phone usag drive,1
8404,want money back,0
8405,love devic,1
8406,am also happi the price,1
8407,order product first wa unhappi it immedi,0
8408,ngage still lack earbud,0
8409,wa abl do voic dial the car no problem,1
8410,have 23 bar my cell phone i home you cant not hear anyth,0
8411,good item low price,1
8412,howeverth riington not best neither the game,0
8413,plug not work well,0
8414,amazon suck,0
8415,rip charg ship,0
8416,comfort,1
8417,batteri work well a replac the origin came the phone 2 year ago,1
8418,recept excel,1
8419,fit comfort either ear sound clear loud the charg last coupl day,1
8420,clear qualiti sound not to mess sound your ipod sinc you have the sound button the headset,1
8421,1 long last batteri do not to recharg frequentyli as some the flip phone 2,0
8422,obvious is problem the adhes,0
8423,disappoint,0
8424,wa inexpens piec i would still expect better qualiti,0
8425,is practic useless did not add kind boost my recept i bought,0
8426,excel sound qualiti,1
8427,not happi,0
8428,piec junk broke be my phone 2 day,0
8429,new batteri work great phone,1
8430,worst custom servic,0
8431,have drop phone time i say even concret my phone still great knock wood,1
8432,recept terribl full static,0
8433,good audio qualiti,1
8434,littl devic transform organiz capabl made life whole lot easier,1
8435,wa sit my vehicl the cradl my belt the headset lost signal,0
8436,jerk the phone,0
8437,work like charm work advertis,1
8438,comfort nice rang good batteri life,1
8439,network coverag lo angel horribl,0
8440,excel starter wireless headset,0
8441,loudspeak option great bumper the light veri appeal,0
8442,onli thing i think could improv sound leak from the headset,0
8443,first the recept suck have never more 2 bar ever,0
8444,phone get extrem hot,0
8445,microphon also work well accord peopl have call applifi everyth,1
8446,nice design qualiti,1
8447,also your phone drop case not go save special drop face,0
8448,is light easi use ha clear recept transmiss,1
8449,bad fit way big,0
8450,definit not good my s11,1
8451,awesom devic,1
8452,wast money,0
8453,had order motorola data cabl got veri well finish work product,1
8454,love phone,1
8455,wa look thi headset a long time now i got i could not happier,1
8456,ll drivng along my headset start ring no reason,0
8457,display excel camera good as ani that year,1
8458,batteri life also great,1
8459,worst phone have ever had for few month,0
8460,not good item work a then start problem my auto revers tape player,0
8461,is embarass also ear hurt i tri push ear plug my ear,0
8462,protect phone all side,1
8463,is veri averag phone bad batteri life oper a weak network,0
8464,clear skype call long batteri life long rang,1
8465,soyo technolog suck,0
8466,great hand free devic,1
8467,can even take self portrait the outsid exterior display cool,1
8468,problem other mention,0
8469,tri mani mani handsfre gadget is one final work well,1
8470,magic help,1
8471,worst piec crap ever along the verizon custom servic,0
8472,poor sound qualiti,0
8473,best phone market,1
8474,work well,1
8475,compani ship product promptli it work well,1
8476,exactli i want,1
8477,pictur resolut far what comparablypr phone offer today,0
8478,is great deal,1
8479,excel product am satisfi the purchas,1
8480,highli recommend and encourag peopl give a tri,1
8481,better you expect,1
8482,use earpiec left right thing not stay my ear,0
8483,great product price,1
8484,sound good reason price effect that simpl,1
8485,still wait m sure item would work well i ever reciev,0
8486,a disappoint,0
8487,prompt servic,1
8488,excel product the price,1
8489,pleas thi headset,1
8490,not wast money time,0
8491,especi love long batteri life,1
8492,is stupid have keep buy new charger car charger cradl headphon car kit everi time new phone come,0
8493,work great,1
8494,plantron bluetooth excel buy,1
8495,came from verizon cingulair nicer cell phone first thing notic the realli bad servic,0
8496,ll look a new earpiec,0
8497,highli recommend devic everyon,1
8498,jawbon era awesom,1
8499,receiv white color batteri goe dead coupl hoursth origin use last a week still last longer thereplac,0
8500,a year batteri went complet dead my headset,0
8501,have use sever phone two year thi one the best,1
8502,awesom new look fall 2000,1
8503,is first phone have that been cheapli made,0
8504,att not clear sound veri distort you to yell you talk,0
8505,plastic break realli easi thi clip,0
8506,price good,1
8507,not make same mistak did,0
8508,oh i forgot also mention weird color effect ha your phone,0
8509,m use iriv spinn with case it fit fine,1
8510,also area my unit broke m not fond the magnet strap,0
8511,overal am psych have phone ha my appoint contact and get great recept,1
8512,everi thing phone work perfectli like,1
8513,anoth note thi phone appear that realli look rather bland especi the black model,0
8514,is realli easi,1
8515,sanyo surviv dozen drop blacktop without ill effect,1
8516,fantast earphon,1
8517,find cell phone right away i enter car,1
8518,low qualiti,0
8519,highli recommend modest price cellular phone,1
8520,it get better recept clariti ani phone have befor,1
8521,warn stay away,0
8522,wish could return unit get back money,0
8523,awsom devic work great,1
8524,use talk it 1 1 12 hour the batteri would liter drain die,0
8525,you not find bad again unit come one earpad onlyi would not recommend to anyon,0
8526,displeas,0
8527,might gotten defect i would not risk buy again of built qualiti alon,0
8528,made case small is difficult instal,0
8529,restor phone like new perform,1
8530,would recommend purchas jabra jx10 seri 2 work flawlessli my moto q go figur,1
8531,search internet found one be best valu,1
8532,not fit,0
8533,happi thi product,1
8534,screen size big key pad lit well enough the camera qualiti excel a camera phone,1
8535,is realli noth bad can say thi headset,0
8536,m glad found product amazon is hard find wa not high price,1
8537,portabl it work,1
8538,colleagu now get great receptiona littl expens perform great,1
8539,even fulli charg befor went bed turn blue tooth wifi notic it had 20 left the morn,0
8540,have also problem phone read the memori card which alway turn on then again,0
8541,not good wear hat sunglass,0
8542,time shipment qualiti product,1
8543,nice solid keyboard,1
8544,well made fit surefir gx2 perfectli,1
8545,horribl phone,0
8546,bt50 batteri junk,0
8547,would recommend to other,1
8548,cant get softwar work my comput,0
8549,disappoint,0
8550,poor voic clariti,0
8551,batteri work great,1
8552,buyer remors thi one,0
8553,disappoint accessoryon,0
8554,find inexcus so probabl return phone perhap chang carrier,0
8555,look great is strong,1
8556,have tmobil servic 2 3 year i pretti happi it,1
8557,updat procedur difficult cumbersom,0
8558,disappoint hate anyth goe my ear,0
8559,great softwar motorola,1
8560,deliveri on time,1
8561,easi use,1
8562,uncomfort the ear not use lg vx9900 env,0
8563,volum switch rocket of unit a destin unknown,0
8564,hold charg a long time reason comfort longwear condit the qualiti sound tremend,1
8565,had like return,0
8566,keyboard realli worthwhil use is sturdi enough do not expect problem,1
8567,verizon bill howev difficult understand even though price plan simpl,0
8568,charg overnight batteri work great,1
8569,wo not regret,1
8570,love phone,1
8571,disappoint,0
8572,not user friendli,0
8573,unfortun abil actual know are receiv call a rather import featur thi phone piti that respect,0
8574,i exchang phone even had the same problem,0
8575,result the phone either stuck max volum mute,0
8576,pda rock,1
8577,is super charg for use a small hybrid palmtopcameracellphon excel those role,1
8578,would definit recommend jabra bt250v those are look comfort clariti a great price,1
8579,had verizon 2 year ago realli like servic,1
8580,pretti piec junk,0
8581,plug the wrong size,0
8582,work describ,1
8583,save money have thi item 11 month,0
8584,bad purchas,0
8585,well im satisfi,1
8586,bose nois cancel amaz is import a nyc commut,1
8587,batteri an excel bargain,1
8588,defect crap,0
8589,would given star i abl,0
8590,wear glass it fit fine them,1
8591,sound qualiti the devic unacceptableunless are a realli quiet area almost hear noth,0
8592,would not recommend item anyon,0
8593,holster arriv not match photo the ad,0
8594,great problem all,1
8595,an earlier review note plug thi charger noth happen,0
8596,frog phone charm ador veri eye catch,1
8597,never know push hard enough the right number time the function you want not,0
8598,sound clear the peopl talk on are amaz the qualiti,1
8599,got aluminum case new palm vx work realli well it ha protect my handheld perfectli far,1
8600,good product well made,1
8601,mobil phone tool a must,1
8602,am impress job motorola on the sturdi thi phone,1
8603,receiv order well within ship timefram everyth in good work order overal am excit have sourc,1
8604,phone sturdi waterproof,1
8605,am not impress i would not recommend thi item anyon,0
8606,onli complaint the standard sound volum a littl low even turn to 5 5,0
8607,thank to amazon have thing need a good price,1
8608,end slide on edg my pant back pocket instead,1
8609,had go store bought a new nokia phone is work great,1
8610,work great,1
8611,realli ugli,0
8612,horribl to switch 3 time,0
8613,nois shield incredi,1
8614,real improv,0
8615,razr batteri good buy,1
8616,keep the good work amazon,1
8617,refus refund replac,0
8618,unfortun is easi accident activ with gentletouch button you accident touch phone your face listen,0
8619,i basic threw money the window noth,0
8620,great case price,1
8621,it took one drop about 6 inch the kitchen counter it crackedi not impress i not laugh,0
8622,bluetooth rang good few day ago left phone trunk got call carri the convers without hitch,1
8623,small sleek impress look practic setup ampl storag place,1
8624,eargel channel sound directli your ear seem increas sound volum clariti,1
8625,none the new one ever quit work properli,0
8626,am glad purchas,1
8627,have miss numer call of reason,0
8628,perhap phone defect peopl not hear when use,0
8629,not buy product,0
8630,suck of stuff not work my phone,0
8631,shift bubbl peel not even scratch noth could not more happier my new one the droid,1
8632,worst softwar ever use could give zero star i would,0
8633,tri make call these an exercis frustrat,0
8634,case a flimsi piec plastic ha front side protect whatsoev,0
8635,own jabra earset wa happi it the sound qualiti especi outgo thi better,1
8636,love camera is realli pretti good qualiti,1
8637,thank for great servic,1
8638,a total packag,1
8639,seller veri understand patient would definit buy them,1
8640,give wirefli 1 stari contact cingularat inform of practic,0
8641,is aggrav,0
8642,great product the price,1
8643,have purchas for famili friend all enjoy clariti eas use,1
8644,virgin wireless rock so thi cheap littl phone,1
8645,none work do not buy it,0
8646,muddi low qualiti sound case around the wire insert poorli super glu slid,0
8647,pleas dont wast money,0
8648,in m quit satisfi thi purchas,1
8649,you look a good qualiti motorola headset keep look is not,0
8650,yet plantroninc continu use same flaw charger design,0
8651,disapoint result,0
8652,cumbersom design,0
8653,great wa new packag nice work good problem it came less time i expect,1
8654,great product,1
8655,is piec crap,0
8656,experi terribl wa fourth bluetooth headset while wa much comfort my last jabra i hate,0
8657,fix the problem,1
8658,worst ever,0
8659,am happi,1
8660,have no troubl access internet download rington perform of function,1
8661,can bare ever hear it am constantli say,0
8662,batteri life highli unaccept,0
8663,compani a joke,0
8664,doe everyth descript said would,1
8665,due happen everi call wa forc stop use thi headset,0
8666,work great a car charger especi you not plug two adapt the time,1
8667,verizon tech support walk through few procedur none which work i end have do hard reset wipe all data,0
8668,voic qualiti signal strength drop call,0
8669,play louder ani speaker thi size price so low most would think qualiti lack howev is not,1
8670,better expect,1
8671,feel poorli construct menu difficult navig the button so recess it difficult push,0
8672,batteri hold well,1
8673,also difficult put oni recommend avoid product,0
8674,onli use two day it not alway easi hear,0
8675,got car charger not even a week charger broken went plug in it start smoke,0
8676,sprint terribl custom servic,0
8677,link my phone without effort,1
8678,are cool,1
8679,easi use,1
8680,better new,1
8681,posses to get junk have idea,0
8682,piec trash,0
8683,pretti good product,1
8684,is great phone,1
8685,the price amazon is excel product i would highli recommend,1
8686,research develop divis obvious know they do,1
8687,real killer the volum of cours break,0
8688,phone work fine,1
8689,am than happi thi product,1
8690,poor construct,0
8691,is infuri,0
8692,overal would recommend phone the new walkman,1
8693,sprint charg thi servic,0
8694,is cheap it feel look as cheap,0
8695,fit ear well is comfort,1
8696,doe not work europ asia,0
8697,clip to belt deffinit make feel like 50 cent upandcom,1
8698,like design look jabra behe ear headset 5020 pretti comfort wear 24 hour day without pain the ear,1
8699,wa amaz the quick arriv the two origin lg cell phone batteri and a fraction the price,1
8700,worst phone samsung crap crappi samsung e715 the worst have ever seeen,0
8701,charger work about week then complet stop charg phone,0
8702,poor product,0
8703,howev need better instruct,0
8704,need two hand oper screenthi softwar interfac decad old can not compet new softwar design,0
8705,work well pair treo 700w as skype headset my pc use a usb bluetooth transceiv,1
8706,steer clear thi product go the genuin palm replacementr pen come a threepack,0
8707,not buy not buyit suck,0
8708,is great product sure beat use finger,1
8709,plu serious not believ is worth steep price point,0
8710,case have tri normal fall apart a month thi one seem be for the long haul,1
8711,dissapoint perform,0
8712,not make same mistak i and pleas not buy phone,0
8713,phone might well the worst have ever in brand,0
8714,case more less extra i origin put but later discard it scratch ear,0
8715,recommend igo anyon differ brand cell phonesmp3 player the famili,1
8716,not bother go the store,0
8717,post detail comment the grey black phone i the fire red it a great color,1
8718,did not ani problem thi item would order again need,1
8719,get you pay i guess,0
8720,not did softwar a great job thi could also make own rington form exist cd without internet connect,1
8721,im surpris good qualiti car charger there is not much review it,1
8722,are fabul,1
8723,howev bt headset current not good real time game like firstperson shooter sinc audio delay mess up,0
8724,use bitpim free program can find the internet transfer data the phoneth price the cabl excel,1
8725,disappoint accessori a good manufactur,0
8726,perform aw muffl tinni incom sound sever echo those the end the call,0
8727,windresist,1
8728,obvious have terribl custom servic you get you pay,0
8729,do not last forev not overli expens replaceeasi oper the sound is much better other have tri,1
8730,contact compani they told that although unit still warranti could not produc receipt i wa of luck,0
8731,linksi have way exchang bad phone a refurb unit someth,0
8732,phone sturdi all nokia bar phone,1
8733,great phone,1
8734,i place treo the case not not snug there wa a lot extra room the side,0
8735,m pleas,1
8736,batteri terribl,0
8737,found product be easi set and use,1
8738,earpiec thi too larg too heavi keep fall of ear,0
8739,utter crap sound qualiti terribl,0
8740,charger arriv within promis timefram it not work,0
8741,ear loop need tini the sound is great,1
8742,final three four time spring the latch broke i could not use ani longer the visor,0
8743,handsfre part work fine then car tri download address book the treo rebootsoveral still rate devic high,1
8744,talk useless custom servic,0
8745,felt light tinni,0
8746,doe not fit palm tungsten e2 broke first time tri plug it in,0
8747,m happi thi purchas good qualiti low price,1
8748,love look feel samsung flipphon,1
8749,welldesign sharp blue a veri nice color,1
8750,everyth should more,1
8751,could not recommend more,0
8752,nice sound,1
8753,look good the pictur thi case a huge disappoint,0
8754,much less the jawbon wa go replac with,1
8755,setup went smoothli,1
8756,extrem slow take forev do anyth it,0
8757,must studi anyon interest the worst sin industri design,0
8758,first thing happen that track off,0
8759,is well made easi access phone ha handi detach belt clip,1
8760,i to continu pair period sinc somehow kept drop,0
8761,ca not upload rington a third parti,0
8762,bluetooth not work phone lock screen flash and it make call randomli in pocket lock,0
8763,truli aw,0
8764,work fine my motorola 325 cellphon a lot better the wornout batteri,1
8765,volum the ringer real good have choic loud,1
8766,none the tone accept,0
8767,camera color balanc aw,0
8768,product clearli not readi prime time do not care cool look you ca not tell call come it worthless,0
8769,love rington they so upbeat,1
8770,chines forgeri abound,0
8771,easi pair my samsung cell,1
8772,instruct not explain a microphon jack could use,0
8773,would advis not purchas item never work well,0
8774,bad have pay to month the servic,0
8775,work well,1
8776,nokia ca42 usb cabl not work my phone,0
8777,clear crisp sound,1
8778,have use smallest earpiec provid it stay pretti well,1
8779,biggest complaint have batteri drain superfast,0
8780,design might ergonom theori i could not stand these my ear,0
8781,not buy you want use holster,0
8782,phone also take great pictur even video clip,1
8783,doe not make look cool,0
8784,both ear occupi background not distract all,1
8785,comfort fit need headset be comfort least hour at a time not an entir day,1
8786,also phone not seem accept anyth except cbr mp3 prefer rip window media player,0
8787,ca not beat price these,1
8788,come a strong light you use light your camera shot even flash so signal serious,1
8789,lightweight work well,1
8790,just bewar,0
8791,love cabl allow connect miniusb devic to my pc,1
8792,anyon near will hear part your convers,0
8793,is cool most case just open allow screen get scratch,1
8794,bought phone a replac my startac have regret sinc,0
8795,appear actual outperform origin batteri china came my v325i,1
8796,ca not store anyth phone number sim,0
8797,last less 3o minut i actual tri use phonemi wife the phone the problem,0
8798,poor qualiti,0
8799,jabra ear gel r best,1
8800,not worth,0
8801,phone crash complet now have get replac,0
8802,quit work use for 18 month i purchas anoth one thi the best headset i have ever own,1
8803,unfortun will not recharg iphon 4s despit connect from multipl power sourc imac extern batteri wall outlet etc,0
8804,wa great phone,1
8805,you simpli want small flip phone look elsewher the extra bell whistl mediocr,0
8806,good valu work fine power via usb car wall outlet,1
8807,phone not slide around car and grip prevent phone slip of hand,1
8808,is simpli best bluetooth headset sound qualiti,1
8809,think over you plan own one sure the last moto phone me,0
8810,span an hour had two peopl exclaim whoa that the new phone tv,1
8811,have alway use cord headset the freedom the wireless veri help,1
8812,case pass one year mark while show sign wear is 100 function,1
8813,than leather nice soft fit veri tight cut for face a good shape,1
8814,ha everyth need i could not ask more,1
8815,receiv use product just 2 day broke,0
8816,product great make work lot easier can go the copier wait hold someth,1
8817,none the three size sent the headset would stay my ear,0
8818,tmobil the best custom servic anywher,1
8819,arriv quickli much less expens other sold,1
